,name,Age,Overall rating,Potential,Team & Contract,ID,Height,Weight,Best overall,Best position,Growth,Value,Wage,Release clause,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Att. Position,Vision,Penalties,Composure,Total defending,Defensive awareness,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total stats,Base stats,International reputation,Pace / Diving,Shooting / Handling,Passing / Kicking,Dribbling / Reflexes,Defending / Pace,Pied droit
252105,"Franquesa, Enric Franquesa Dolz",27,70 ,71 ,2026,252146,174,70,,LB,,1700000,25000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
252121,"A. Ueda, Ayase Ueda上田 綺世",25,74 ,77 ,2028,252162,182,76,,CF,,5500000,18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
252137,"S. Wearne, Stephen Christopher Wearne",23,63 ,69 ,2027,252178,181,76,,CAM,,750000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
252138,"J. Markovič, Jakub Markovič",22,71 ,76 ,2029,252179,187,78,,GK,,2300000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
252140,"Huang Jiahui, Huang Jiahui黄嘉辉",23,59 ,67 ,2024,252181,185,74,,CDM,,475000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
252144,"C. Sene, Cheikh Cory Sène",23,61 ,68 ,2027,252185,196,94,,CB,,600000,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
252151,"A. Lagos, Álvaro Agustín Lagos",22,71,78,2027,252192,184,76,,RB,,3100000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
252159,"Diogo Sousa, Diogo Fesnard Nogueira Sousa",25,71,76,2025,252200,195,85,,GK,,1900000,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
252236,"Park Dae Won, Dae-won Park박대원",26,60 ,60 ,2028,252277,178,76,,CB,,230000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
252237,"Kim Ju Kong, Ju-gong Kim김주공",28,63 ,63 ,2028,252278,180,66,,RW,,475000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
252243,"Simão Bertelli, Simão Verza Bertelli",30,68,68,2026,252284,187,83,,GK,,675000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
252276,"D. Nemeth, David Nemeth",23,68 ,74 ,2026,252317,191,89,,CB,,1700000,14000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
352,"Riquelme, Rodrigo Riquelme Reche",24,78 ,84 ,2028,252324,174,68,80,CAM,6,22000000,51000,€50.6M,342,,,,,,362,,,,,,396,,,,,,318,,,,,,316,,,,,,,144,,,,48,,,,,,1926,410,1,78,75,75,81,49,1
252301,"C. van den Berg, Connor van den Berg",23,60 ,68 ,2025,252342,187,74,,GK,,475000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
252341,"J. Bosch, Jesse Bosch",24,66 ,69,2027,252382,176,76,,CM,,1300000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
389,"J. Leweling, Jamie Leweling",23,75 ,80 ,2028,252448,185,86,75,RM,7,8500000,22000,€0,334,,,,,,307,,,,,,394,,,,,,372,,,,,,275,,,,,,,92,,,,50,,,,,,1824,399,1,83,69,64,77,34,1
252415,"C. Klaus, Carl Klaus",30,67 ,67 ,2028,252456,189,86,,GK,,675000,14000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
252427,"A. Touré, Al Hassan Touré",24,63 ,69 ,2025,252468,185,82,,RM,,750000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
252429,"Matchoi Djaló, Matchoi Bobó Djaló",21,69 ,82 ,2027,252470,175,68,,RM,,3400000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
252436,"J. Oluwayemi, Joshua Oluwayemi",23,59 ,71,2026,252477,185,82,,GK,,425000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
252447,"K. Sardella, Killian Sardella",22,72 ,81 ,2028,252488,174,64,,RB,,5000000,19000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1559,"J. Kamiński, Jakub Kamiński",22,73 ,79 ,2027,252495,179,68,74,RM,9,4900000,28000,€13.3M,317,,,,,,330,,,,,,388,,,,,,331,,,,,,281,,,,,,,134,,,,50,,,,,,1831,397,1,84,64,66,77,48,1
1010,"A. Rouault, Anthony Rouault",23,76 ,81 ,2027,252512,186,77,76,CB,8,10000000,22000,€17.1M,249,,,,,,261,,,,,,300,,,,,,292,,,,,,274,,,,,,,225,,,,56,,,,,,1657,348,1,54,30,60,56,75,1
252486,"M. Burch, Marco Burch",23,65 ,70 ,2025,252527,186,75,,CB,,975000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
252532,"A. Terzić, Aleksa TerzićАлекса Терзић",24,73 ,77 ,2028,252573,184,70,,LB,,4100000,13000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
252549,"Fer Niño, Fernando Niño Rodríguez",23,70 ,73,2026,252590,191,78,,CF,,2400000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
252658,"M. Freke, Macklin Lewis Freke",25,65 ,68 ,2026,252699,193,76,,GK,,725000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
252665,"E. López, Elías Sebastián López",23,69,72,2025,252706,175,76,,RB,,1500000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
252669,"R. Tachie, Richmond Tachie",25,67 ,71 ,2025,252710,177,70,,RM,,1400000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
252670,"A. Abdi, Ali Abdiعلي العابدي",30,73 ,73 ,2027,252711,183,73,,LB,,2600000,25000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
252696,"P. Rödin, Pontus Rödin",23,66,74,2027,252737,189,80,,CB,,1500000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
252730,"K. Al Blooshi, Khalid Mohammed Husain Mousa Al-Baloushi",25,62 ,67 ,2026,252771,174,61,,CAM,,575000,16000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1011,"M. Whittaker, Morgan Reece Whittaker",23,74 ,80 ,2029,252796,183,69,73,LM,8,6500000,26000,€11.3M,318,,,,,,338,,,,,,367,,,,,,349,,,,,,278,,,,,,,101,,,,53,,,,,,1804,386,1,78,72,65,72,38,0
252772,"Lee Dong Ryul, Dong-ryul Lee이동률",24,62 ,67 ,2028,252813,174,68,,LM,,600000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
252817,"E. Tagseth, Edvard Sandvik Tagseth",23,67 ,73 ,2024,252858,171,67,,LM,,1500000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
252818,"L. Flach, Leon Maximilian Flach",23,68 ,75 ,2027,252859,178,75,,CDM,,2400000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
252820,"S. Russo, Stefano Russo",24,66 ,73 ,2026,252861,183,75,,CDM,,1600000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
252869,"R. Postema, Romano Ceciel Postema",22,66 ,71,2027,252910,175,67,,CF,,1900000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
252870,"T. Schreiber, Tim Stanislaw Schreiber",22,67 ,75 ,2025,252911,191,87,,GK,,2000000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
252876,"Y. Kayan, Yalçın Kayan",25,69 ,70,2025,252917,180,74,,CAM,,1800000,14000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
252888,"Borja Sainz, Borja Sainz Eguskiza",23,75 ,79,2026,252929,178,75,,CAM,,9000000,28000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1811,"L. Ivanušec, Luka Ivanušec",25,74 ,75 ,2028,252931,175,76,78,CAM,3,5000000,18000,€14.8M,333,,,,,,375,,,,,,414,,,,,,368,,,,,,348,,,,,,,169,,,,54,,,,,,2061,436,1,82,72,70,82,58,1
252901,"G. Borrelli, Gennaro Borrelli",24,66,71,2028,252942,197,90,,CF,,900000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
252920,"T. Nianzou, Tanguy-Austin Nianzou Kouassi",22,75 ,83 ,2027,252961,191,83,,CB,,12000000,23000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
252925,"Hwang Jae Hwan, Jae-hwan Hwang황재환",23,60 ,67 ,2028,252966,170,58,,CAM,,500000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
331,"G. Raspadori, Giacomo Raspadori",24,78 ,83 ,2028,253002,172,69,79,CAM,7,21000000,80000,€54.2M,357,56,78,69,78,76,348,84,69,60,62,83,403,83,76,79,76,85,341,73,70,65,48,75,304,59,26,78,76,76,77,68,24,23,21,50,13,14,7,7,9,1871,393,2,82,77,68,80,27,1
252962,"A. Russo, Alessandro Russo",23,64 ,72 ,2027,253003,196,78,,GK,,1100000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
252969,"A. Sher, Aimar Hazar Sher",21,65 ,78 ,2026,253010,175,65,,CM,,1700000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
252975,"E. Boahene, Ernest Boahene",24,61 ,68 ,2028,253016,172,73,,RB,,625000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
252995,"N. Mbuku, Nathanaël Mbuku",22,69,76,2027,253036,170,68,,CAM,,3600000,12000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
573,"H. Hackney, Hayden Rhys Hackney",22,73 ,84 ,2027,253054,178,70,73,CM,11,6500000,23000,€10.5M,279,,,,,,336,,,,,,359,,,,,,331,,,,,,337,,,,,,,206,,,,63,,,,,,1911,403,1,69,57,69,71,65,1
253014,"I. Jones, Isaiah Benjamin Montell Jones",25,71 ,74 ,2027,253055,176,71,,RM,,2500000,25000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
253019,"Tiago Dias, Tiago Daniel Rodrigues Dias",26,66 ,67 ,2027,253060,175,65,,RM,,1000000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
137,"D. Núñez, Darwin Gabriel Núñez Ribeiro",25,81 ,84 ,2028,253072,187,81,86,CF,4,34500000,105000,€101.1M,382,,,,,,362,,,,,,408,,,,,,430,,,,,,371,,,,,,,122,,,,59,,,,,,2134,453,3,90,81,72,78,46,1
253033,"G. Kyeremeh, Godson Kyeremeh",24,67 ,72 ,2025,253074,175,60,,RM,,1500000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
253035,"R. Onea, Răzvan Philippe Onea",26,65 ,68 ,2027,253076,177,76,,RB,,850000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
522,"M. Cham, Muhammed-Cham Saračević",23,74 ,80 ,2028,253108,180,67,75,CAM,6,6500000,35000,€8.4M,319,,,,,,349,,,,,,363,,,,,,299,,,,,,265,,,,,,,60,,,,46,,,,,,1701,359,1,76,67,70,74,25,0
253080,"I. Soumaré, Issa Soumaré",23,68 ,74 ,2026,253121,182,78,,RM,,1900000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
253081,"A. Dante, Amadou Dante",23,68 ,73 ,2025,253122,179,70,,LB,,1700000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
253087,"A. Suljić, Asmir Suljić",32,65 ,65 ,2025,253128,174,68,,LM,,575000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1297,"Robert Navarro, Robert Navarro Muñoz",22,73 ,81 ,2025,253130,178,65,73,CAM,8,7000000,21000,€0,318,,,,,,334,,,,,,371,,,,,,322,,,,,,307,,,,,,,96,,,,61,,,,,,1809,381,1,74,68,68,74,34,1
253116,"H. Boudaoui, Hicham Boudaouiهشام بوداوي",24,76 ,79 ,2027,253157,175,61,,CM,,10000000,26000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
284,"R. Araujo, Ronald Federico Araújo da Silva",25,85 ,90 ,2031,253163,188,79,88,CB,5,71500000,155000,€197.6M,313,,,,,,281,,,,,,357,,,,,,354,,,,,,330,,,,,,,258,,,,53,,,,,,1946,432,3,82,53,65,62,86,1
253132,"J. Perea, Juan José Perea Mendoza",24,68 ,74 ,2025,253173,180,80,,CF,,1900000,17000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
253134,"Luana, Luana Bertolucci Paixão",31,81 ,81 ,2025,253175,163,60,,CM,,120000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
523,"Y. Musah, Yunus Dimoara Musah",21,73,81,2028,253177,178,71,78,RM,8,9500000,61000,€23.8M,324,,,,,,342,,,,,,393,,,,,,384,,,,,,350,,,,,,,219,,,,51,,,,,,2063,452,1,85,69,72,77,72,1
253184,"A. Tapsoba, Abdoul Fessal Tapsoba",22,64 ,70 ,2026,253225,178,68,,CF,,950000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
253205,"R. Fernández, Rodrigo Fernández Cedrés",28,65 ,65 ,2025,253246,174,76,,CM,,725000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
253221,"J. Rosso, Jean Pierre Rosso Génova",27,66 ,67 ,2024,253262,179,72,,CDM,,850000,13000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
253223,"A. Ocampo, Lucas Agustín Ocampo Galván",26,69 ,69 ,2027,253264,172,71,,LM,,1500000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
253230,"T. Cardozo, Thiago Gastón Cardozo Brugman",27,71 ,74 ,2027,253271,182,83,,GK,,1800000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
253235,"R. Abascal, Rodrigo Abascal Barros",30,72 ,72 ,2025,253276,186,82,,CB,,1900000,13000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
253237,"E. Martínez, Enzo Gabriel Martínez Suárez",26,70 ,71 ,2025,253278,183,77,,CB,,1600000,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
253264,"Leo Coelho, Leonardo Henriques Coelho",31,70 ,70 ,2025,253305,190,86,,CB,,1100000,20000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
253309,"L. Realpe, Leonardo Javier Realpe Montaño",23,68 ,79 ,2025,253350,178,72,,CB,,2500000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1440,"S. Greenwood, Sam Greenwood",22,70 ,77 ,2025,253407,180,75,71,CAM,11,3200000,32000,€0,309,,,,,,357,,,,,,340,,,,,,346,,,,,,321,,,,,,,162,,,,52,,,,,,1887,395,1,71,67,67,69,52,1
253368,"G. Links, Gift Links",25,72 ,73 ,2026,253409,170,60,,LM,,2800000,12000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1441,"Raúl García, Raúl García de Haro",23,74 ,81 ,2028,253416,192,70,76,CF,8,8500000,26000,€21.9M,319,,,,,,326,,,,,,311,,,,,,366,,,,,,285,,,,,,,64,,,,52,,,,,,1723,370,1,70,74,62,71,25,1
253376,"L. Wilms, Lynn Anke Hannie Wilms",23,79 ,82 ,2025,253417,176,68,,RB,,60000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
253394,"Laia Aleixandri, Laia Aleixandri López",23,79 ,87 ,2025,253435,170,55,,CB,,80000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
253396,"Marta Cardona, Marta Cardona De Miguel",29,77 ,77 ,2025,253437,161,54,,CAM,,45000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
253423,"M. Højholt, Malthe Højholt",23,67 ,75 ,2027,253464,182,67,,CDM,,2100000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
390,"T. Mengi, Teden Mambuene Mengi",22,73 ,81 ,2027,253465,183,78,74,CB,11,6500000,23000,€10.8M,243,,,,,,263,,,,,,346,,,,,,322,,,,,,265,,,,,,,214,,,,45,,,,,,1698,379,1,79,39,55,62,71,1
253434,"M. Papela, Matondo-Merveille Papela",23,66 ,71,2025,253475,174,70,,CM,,1300000,12000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
253456,"P. Bonet, Pépé Bonet Kapambu",21,58 ,68 ,2025,253497,193,95,,GK,,400000,1000,,,10,8,12,18,7,,9,12,14,23,16,,15,19,36,56,26,,43,51,22,66,9,,16,7,8,30,14,30,,9,13,12,,60,55,57,56,59,,,,,,,,,1
253457,"P. Hocker, Patrick Hocker",20,53 ,60 ,2023,253498,180,65,,CF,,90000,550,,,24,51,48,41,48,,50,39,27,33,52,,63,64,60,51,66,,60,56,53,61,40,,34,16,49,40,44,43,,18,21,19,,15,11,14,6,10,,,,,,,,,1
253458,"A. Jadhav, Aniket Anil Jadhav",23,55 ,61 ,2025,253499,174,72,,RM,,200000,2000,,,45,53,41,47,40,,53,46,44,42,53,,79,82,73,52,67,,55,62,58,69,50,,70,30,45,49,46,45,,22,26,30,,8,14,7,13,7,,,,,,,,,1
253460,"N. Kumar, Niraj Kumar",21,51 ,62 ,2025,253501,182,72,,GK,,110000,600,,,14,7,10,25,6,,13,14,14,18,15,,26,34,37,49,43,,37,44,17,43,7,,20,10,7,24,13,30,,6,11,14,,51,49,49,50,50,,,,,,,,,1
253461,"J. Singh, Jitendra Singh",23,55 ,63 ,2026,253502,169,68,,CB,,275000,2000,,,47,41,50,55,32,,50,35,36,53,53,,69,81,77,48,73,,47,67,47,71,42,,68,55,37,47,40,51,,52,52,53,,9,8,11,13,13,,,,,,,,,1
253463,"J. Carneiro, Jessel Carneiro",33,57 ,57 ,2025,253504,163,66,,LB,,90000,2000,,,56,25,33,49,43,,49,50,48,46,48,,69,68,78,49,93,,40,48,74,57,40,,64,53,49,52,32,43,,54,54,54,,8,10,8,12,12,,,,,,,,,0
253464,"R. Praveen, Rahul Kannoly Praveen",24,57 ,63 ,2027,253505,167,64,,RM,,250000,1000,,,48,55,47,45,49,,55,47,36,40,56,,89,89,76,42,90,,55,63,54,41,44,,76,23,53,50,46,42,,36,43,42,,12,7,6,14,12,,,,,,,,,1
253465,"S. Lalmuanpuia, Samuel Lalmuanpuia",24,52 ,57 ,2024,253506,172,64,,RM,,120000,500,,,46,45,38,52,42,,53,55,60,51,49,,66,67,81,47,86,,53,33,72,38,50,,49,28,46,55,51,56,,30,31,25,,14,12,14,9,10,,,,,,,,,1
253466,"S. Kunniyil, Shibin Raj Kunniyil",30,53 ,53 ,2024,253507,181,81,,GK,,60000,500,,,10,5,14,23,5,,8,13,11,27,10,,30,33,24,50,44,,36,50,25,56,9,,17,14,6,37,18,26,,6,12,12,,52,55,48,52,53,,,,,,,,,1
253467,"J. Singh Thounaojam, Jeakson Singh Thounaojam",23,59 ,67 ,2028,253508,189,81,,CB,,475000,2000,,,43,40,59,59,31,,60,37,40,57,60,,51,55,61,51,40,,51,68,72,76,50,,66,52,56,54,41,47,,54,57,56,,5,9,6,14,6,,,,,,,,,1
253468,"S. Das, Sourav Das",28,54 ,54 ,2025,253509,173,72,,CDM,,90000,2000,,,40,37,48,54,19,,48,40,35,54,51,,41,43,64,51,72,,44,50,69,67,31,,73,45,40,52,31,43,,51,46,48,,7,10,7,12,9,,,,,,,,,1
1812,"J. O'Brien, Jake O'Brien",23,75 ,81 ,2028,253510,197,84,76,CB,7,8000000,38000,€16.8M,248,26,38,80,70,39,246,44,38,50,54,62,305,65,85,44,71,41,327,56,87,65,85,34,265,77,72,41,56,36,58,217,70,76,71,55,12,11,11,9,12,1663,369,1,76,41,51,51,73,1
253472,"M. Sütçü, Murathan Sütçü",20,56 ,68 ,2023,253513,180,72,,CB,,325000,2000,,,57,27,52,37,33,,65,32,33,26,40,,58,60,56,54,65,,26,62,47,56,27,,54,52,45,40,48,42,,53,65,60,,14,11,8,10,12,,,,,,,,,0
253473,"M. Antunić, Marko Antunić",19,51 ,67 ,2023,253514,187,78,,GK,,70000,500,,,12,7,14,26,8,,11,10,13,23,17,,25,33,28,40,33,,41,52,19,50,5,,16,11,7,34,19,22,,9,11,11,,52,48,54,54,52,,,,,,,,,1
253475,"Zhang Jianzhi, Zhang Jianzhi张健智",22,52 ,59 ,2023,253516,196,90,,GK,,140000,950,,,12,7,11,28,8,,10,10,13,26,12,,37,34,34,42,33,,36,43,35,57,8,,26,20,4,33,15,25,,15,11,12,,51,52,48,55,51,,,,,,,,,1
253477,"Li Yang, Li Yang李扬",26,61 ,63 ,2026,253518,186,85,,CB,,350000,11000,,,23,22,68,49,24,,42,26,27,47,37,,59,52,48,58,72,,42,76,71,80,18,,51,63,29,33,31,53,,59,60,62,,12,12,9,14,7,,,,,,,,,1
253481,"L. Pavia, Luis Fernando Pavia Mamani",25,66 ,69 ,2024,253522,175,68,,RM,,1100000,10000,,,62,58,39,62,32,,61,45,45,61,60,,78,80,75,65,70,,47,55,85,52,45,,53,29,63,68,55,65,,25,29,23,,5,10,7,6,6,,,,,,,,,1
253482,"E. Cano, Erick Brandon Cano Barao",25,60 ,63 ,2024,253523,170,60,,LM,,325000,8000,,,55,53,49,54,31,,55,52,41,53,54,,77,73,82,59,87,,45,70,84,71,47,,66,45,57,58,40,44,,38,49,41,,7,14,9,9,14,,,,,,,,,0
253485,"J. Bazán, Jorge Luis Bazán Lazarte",33,66 ,66 ,2025,253526,175,69,,RM,,525000,10000,,,67,58,33,63,48,,68,62,60,50,69,,75,76,75,64,73,,65,48,68,49,50,,42,25,63,55,53,61,,37,33,20,,16,12,18,13,12,,,,,,,,,1
253488,"L. de la Cruz, Luis Eladio de la Cruz",33,67 ,67 ,2024,253529,176,68,,CDM,,500000,12000,,,60,65,52,66,26,,68,50,33,64,69,,69,71,73,60,82,,58,64,80,65,50,,71,65,60,56,45,58,,74,60,58,,7,12,8,6,9,,,,,,,,,1
253489,"A. Salazar, Héctor Aldair Salazar Tejada",29,67 ,67 ,2024,253530,180,75,,CB,,850000,9000,,,52,55,68,62,49,,64,69,47,60,66,,73,72,75,67,64,,57,79,77,73,58,,60,68,59,49,59,60,,66,67,65,,14,7,9,10,7,,,,,,,,,1
253490,"E. Chávez, Edinson José Chávez Quiñónez",29,66 ,66 ,2027,253531,168,66,,RB,,750000,500,,,55,52,54,58,26,,62,42,36,42,60,,84,79,78,60,83,,30,67,80,54,52,,56,60,49,58,34,69,,59,67,63,,8,10,13,12,6,,,,,,,,,1
253492,"A. Pérez, Ángel Arturo Pérez Madrid",34,67 ,67 ,2024,253533,176,74,,RB,,375000,13000,,,69,36,63,59,25,,65,49,22,36,70,,70,71,67,58,45,,31,71,75,65,30,,53,69,27,25,44,47,,65,64,55,,6,12,6,13,6,,,,,,,,,1
253493,"D. Angles, Diego Fernando Angles Quispe",24,63 ,67 ,2024,253534,170,66,,RB,,650000,500,,,68,35,62,59,27,,35,51,30,38,69,,63,58,64,62,63,,40,36,66,47,22,,49,59,45,33,38,47,,60,59,57,,8,9,9,13,13,,,,,,,,,1
253496,"B. Castillo, Byron David Castillo Segura",28,70 ,70 ,2025,253537,171,64,,RB,,1400000,15000,,,65,55,66,67,40,,64,51,55,59,68,,87,89,78,67,89,,60,77,83,59,52,,54,63,68,63,50,69,,64,62,60,,6,12,9,10,6,,,,,,,,,1
253497,"L. Demiquel, Luis Eduardo Demiquel Banegas",23,64 ,69 ,2026,253538,187,83,,RB,,825000,500,,,60,26,47,63,31,,66,56,35,55,56,,75,74,70,58,75,,57,66,65,70,44,,71,60,42,50,40,54,,64,62,64,,11,6,11,11,11,,,,,,,,,1
253499,"J. Martínez, Joe Alonso Martínez Aburto",20,64 ,73 ,2024,253540,163,64,,RB,,1200000,500,,,66,58,42,61,53,,62,64,44,60,58,,70,74,71,60,61,,49,69,70,65,51,,61,61,49,57,51,61,,66,57,55,,14,11,9,9,7,,,,,,,,,1
253501,"B. Palacios, Brandon Roberto Palacios Bustamante",25,68 ,71 ,2023,253542,176,63,,RM,,1600000,500,,,60,63,41,66,55,,64,39,44,61,65,,85,87,89,67,78,,38,64,66,62,43,,68,52,60,65,41,70,,55,46,41,,11,11,6,5,14,,,,,,,,,1
253502,"L. Guerra, Luis Alejandro Guerra Romero",24,63 ,68 ,2023,253543,166,61,,RM,,725000,900,,,63,54,35,64,39,,63,56,58,62,64,,78,77,71,62,79,,42,62,75,57,45,,46,34,66,64,40,60,,35,41,33,,14,8,5,12,13,,,,,,,,,1
