,name,Age,Overall rating,Potential,Team & Contract,ID,Height,Weight,Best overall,Best position,Growth,Value,Wage,Release clause,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Att. Position,Vision,Penalties,Composure,Total defending,Defensive awareness,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total stats,Base stats,International reputation,Pace / Diving,Shooting / Handling,Passing / Kicking,Dribbling / Reflexes,Defending / Pace,Pied droit
220381,"M. Hamzi, Mansour Hamziمنصور حمزي",32,67 ,67 ,2025,220422,173,71,,RW,,800000,18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
220386,"F. Yabré, François Yabré Tobasegnou",33,60 ,60 ,2025,220427,180,78,,CB,,120000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
220436,"M. Caldara, Mattia Caldara",30,68,68,2025,220477,187,80,,CB,,1100000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
220450,"E. Gyasi, Emanuel Quartsin Gyasi",30,74 ,74 ,2025,220491,181,70,,RM,,4100000,12000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
220547,"K. Martin, Kevin Martin",29,65 ,67 ,2025,220588,180,79,,GK,,600000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
220559,"A. Lundqvist, Adam Stefan Lundqvist",30,67 ,67 ,2026,220600,175,65,,LB,,875000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
220583,"L. Acosta, Lucas Mauricio Acosta",29,71 ,71 ,2025,220624,187,82,,GK,,1300000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
220610,"Angeliño, José Ángel Esmoris Tasende",27,77 ,77 ,2028,220651,171,69,,CM,,10000000,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
615,"R. Tapia, Renato Fabrizio Tapia Cortijo",28,79 ,79 ,2026,220673,185,80,79,CDM,0,15500000,46000,€34.7M,341,,,,,,332,,,,,,353,,,,,,393,,,,,,370,,,,,,,244,,,,60,,,,,,2093,440,1,68,66,72,69,80,1
220766,"M. O'Leary, Max Edward O'Leary",27,69 ,72 ,2026,220807,185,78,,GK,,1400000,14000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
220773,"L. Hernández, Lucas François Bernard Hernández Pi",28,83 ,83 ,2028,220814,184,79,,CB,,31500000,105000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2689,"C. Starfelt, Carl Anders Theodor Starfelt",29,75 ,76 ,2027,220821,187,83,76,CB,2,5000000,25000,€9.1M,223,,,,,,258,,,,,,350,,,,,,307,,,,,,274,,,,,,,220,,,,51,,,,,,1683,377,1,75,31,53,68,74,1
666,"Marco Asensio, Marco Asensio Willemsen",28,80 ,80 ,2025,220834,182,76,83,CAM,0,21000000,90000,€71.2M,375,,,,,,412,,,,,,395,,,,,,386,,,,,,312,,,,,,,121,,,,50,,,,,,2051,431,3,80,81,81,83,43,0
220806,"M. Maertens, Mathieu Maertens",29,70 ,70 ,2026,220847,185,79,,CF,,1600000,12000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
220892,"A. Bellemo, Alessandro Bellemo",28,72 ,72 ,2026,220933,184,72,,CM,,2300000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
220907,"S. Sydorchuk, Sergiy SydorchukСидорчук Сергій Олександрович",33,71 ,71 ,2026,220948,189,80,,CDM,,925000,11000,,,46,60,70,78,67,,65,63,50,72,68,,65,63,57,60,48,,73,75,78,73,71,,65,71,57,60,60,70,,72,67,66,,8,14,16,13,12,,,,,,,,,1
220915,"R. Johnson, Ryan Anthony Johnson",27,64,66,2025,220956,188,85,,CB,,500000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
220923,"M. Konradsen, Morten Ågnes Konradsen",28,64 ,64 ,2026,220964,176,72,,RB,,575000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
221160,"T. Leibold, Tim Leibold",30,70 ,70 ,2025,221201,174,72,,LB,,1400000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
221241,"J. Stacey, Jack William Stacey",28,73 ,73 ,2026,221282,180,69,,RB,,2800000,28000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
221266,"J. Patiño, Juan Carlos Patiño Restrepo",30,59 ,59 ,2023,221307,190,80,,GK,,130000,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
221415,"R. Burke, Reece Frederick James Burke",27,72,70,2026,221456,189,81,,CB,,1700000,25000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
221418,"L. Villagra, Leonardo Adrián Villagra Enciso",33,67 ,67 ,2024,221459,181,79,,CF,,650000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
221495,"C. Telfer, Charles Telfer",28,63 ,63 ,2025,221536,175,74,,CAM,,475000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
221540,"Y. Rueda, Yorman Wilfredo Rueda Muñoz",29,64 ,64 ,2023,221581,172,63,,CM,,400000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1667,"L. Acosta, Luciano Federico Acosta",30,81 ,81 ,2026,221634,161,59,79,CAM,0,25000000,14000,€25.5M,332,68,77,53,82,69,374,85,72,62,74,84,417,87,73,88,81,92,319,71,61,77,40,70,324,69,45,81,81,54,80,128,47,49,32,50,13,9,6,12,10,1944,408,1,79,69,73,85,46,1
616,"V. Lindelöf, Victor Jörgen Nilsson Lindelöf",29,77 ,77 ,2025,221660,187,80,80,CB,1,9000000,82000,€32.6M,297,,,,,,349,,,,,,317,,,,,,345,,,,,,342,,,,,,,239,,,,52,,,,,,1941,409,2,59,51,73,72,80,1
221639,"N. Hagglund, Nicholas Stuart Hagglund",31,68 ,68 ,2027,221680,185,87,,CB,,825000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
221709,"André Geraldes, André Geraldes de Barros",33,69 ,69 ,2026,221750,180,70,,RB,,725000,6000,,,69,36,60,66,35,,64,60,36,62,66,,70,74,69,60,72,,57,73,70,71,32,,69,67,63,58,48,64,,66,67,66,,9,12,11,8,7,,,,,,,,,1
221756,"E. Thommy, Erik Thommy",29,75,75,2025,221797,175,71,,CAM,,3000000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
221757,"Fang Jingqi, Fang Jingqi方镜淇",31,65 ,65 ,2025,221798,188,84,,GK,,375000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
221803,"Shao Puliang, Shao Puliang邵镤亮",34,62 ,62 ,2029,221844,187,83,,GK,,70000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
221805,"Wang Tong, Wang Tong王彤",31,63 ,63 ,2026,221846,179,71,,RB,,350000,14000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
221813,"Wu Xinghan, Wu Xinghan吴兴涵",31,63 ,63 ,2026,221854,180,72,,RW,,350000,14000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
221885,"M. Araz, Musa Araz",30,62 ,62 ,2025,221926,173,63,,CAM,,375000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
221891,"M. Oesterhelweg, Maximilian Oesterhelweg",33,61 ,61 ,2025,221932,179,76,,RW,,200000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
221915,"S. Pirkl, Simon Josef Alois Pirkl",27,66 ,66 ,2026,221956,176,72,,LM,,900000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
221923,"Wu Yake, Wu Yake吴亚轲",33,65 ,65 ,2024,221964,187,85,,GK,,230000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
221931,"Sun Jie, Sun Jie孙捷",32,62 ,62 ,2029,221972,193,87,,CB,,250000,6000,,,44,33,68,59,28,,58,58,54,65,53,,46,33,55,48,34,,54,71,72,78,55,,71,58,27,33,48,56,,61,59,57,,13,16,14,14,14,,,,,,,,,1
1670,"P. Roberts, Patrick John Joseph Roberts",27,72 ,72 ,2026,221982,167,66,72,RM,0,2500000,27000,€3.8M,292,64,66,43,68,52,337,77,66,58,61,75,402,85,78,91,67,88,271,64,53,55,40,69,258,38,21,68,71,62,74,78,37,22,19,46,12,7,8,7,12,1684,358,1,82,65,66,77,28,0
221948,"F. Aliti, Fidan Aliti",30,67 ,67 ,2026,221989,186,77,,CB,,825000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
1672,"L. Boyé, Lucas Ariel Boyé",28,75 ,75 ,2027,222041,183,79,76,CF,0,6000000,10000,€17.6M,349,,,,,,338,,,,,,352,,,,,,393,,,,,,342,,,,,,,131,,,,54,,,,,,1959,416,1,69,75,64,78,49,1
222011,"Lee Myung Jae, Myung-jae Lee이명재 李明载",30,71 ,71 ,2024,222052,182,68,,LB,,1600000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
222040,"N. Sandberg, Niklas Sandberg",29,67 ,67 ,2026,222081,183,73,,RM,,1000000,4000,,,67,63,61,65,60,,64,65,61,64,64,,71,70,69,65,71,,64,71,75,63,63,,64,50,63,67,74,67,,47,53,52,,13,12,6,15,7,,,,,,,,,0
277,"T. Adarabioyo, Abdul-Nasir Oluwatosin Oluwadoyinsolami Adarabioyo",26,78 ,81 ,2028,222104,196,80,78,CB,5,16500000,95000,€19.8M,239,,,,,,255,,,,,,322,,,,,,297,,,,,,262,,,,,,,231,,,,53,,,,,,1659,376,1,73,31,57,62,76,1
222082,"A. Long, Aaron Ray Long",31,70 ,70 ,2027,222123,188,79,,CB,,1100000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
222127,"L. Salvesen, Lars-Jørgen Salvesen",28,67 ,67 ,2027,222168,186,82,,CF,,1000000,14000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
194838,"Sergi Enrich, Sergi Enrich Ametller",34,69 ,69 ,2025,194879,181,77,,CF,,675000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
194884,"L. Moult, Louis Elliott Moult",32,63 ,63 ,2025,194925,183,85,,CF,,400000,6000,,,34,67,67,62,62,,60,55,57,44,64,,35,36,58,63,56,,66,68,48,80,56,,76,24,68,55,66,63,,44,36,28,,7,14,10,16,13,,,,,,,,,1
194891,"A. Townsend, Andros Darryl Townsend",32,71 ,71 ,2026,194932,181,73,,LW,,1500000,15000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
194917,"A. Mooy, Aaron Frank Mooy",31,75 ,75 ,Unknown,194958,174,68,,CM,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
195024,"G. Hairemans, Geoffry Hairemans",32,70 ,70 ,2025,195065,183,74,,CM,,1300000,13000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
195386,"J. Stockley, Jayden Connor Stockley",30,63 ,63 ,2026,195427,188,79,,CF,,475000,15000,,,31,63,67,58,58,,57,47,55,43,63,,53,52,52,63,48,,70,77,76,86,52,,74,37,65,55,67,62,,32,25,18,,14,6,15,9,12,,,,,,,,,1
196647,"A. Corzo, Aldo Sebastián Corzo Chávez",35,71 ,71 ,2025,196688,173,75,,CB,,500000,16000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
196833,"A. Guerra, Alejandro Abraham Guerra Morales",30,76 ,76 ,Unknown,196874,172,65,,CAM,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
197129,"K. Harris, Kadeem Raymond Mathurin-Harris",31,64,64,2025,197170,174,68,,LM,,600000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
197907,"F. Lejeune, Florian Grégoire Claude Lejeune",33,77 ,77 ,2027,197948,189,89,,CB,,5000000,25000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2809,"Pizzi, Luís Miguel Afonso Fernandes",34,75 ,75 ,2025,197965,177,69,77,CAM,0,2600000,27000,€9.2M,344,,,,,,389,,,,,,319,,,,,,328,,,,,,367,,,,,,,186,,,,62,,,,,,1995,412,3,61,73,78,77,63,1
197930,"D. Alibec, Denis Alibec",33,69 ,69 ,2025,197971,187,84,,CF,,900000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
197968,"M. Perin, Mattia Perin",31,79 ,79 ,2027,198009,188,77,,GK,,9500000,69000,,,11,11,12,33,19,,19,15,13,31,23,,57,56,53,74,30,,53,63,30,52,17,,25,19,12,44,21,65,,20,12,19,,79,79,71,79,81,,,,,,,,,1
197971,"S. Martinsson Ngouali, Serge-Junior Bertil Nicolas Martinsson Ngouali",32,66 ,66 ,2029,198012,175,75,,CDM,,575000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
197982,"Ximo Navarro, Joaquín Navarro Jiménez",34,72 ,72 ,2025,198023,176,75,,RB,,850000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
197983,"Y. de Lanlay, Yann-Erik Randa Bahezre de Lanlay",32,64 ,64 ,2025,198024,180,72,,RM,,450000,4000,,,61,58,55,63,56,,64,63,58,63,66,,81,84,77,61,74,,68,74,80,65,60,,66,63,63,65,50,67,,62,61,60,,16,7,13,7,12,,,,,,,,,1
198149,"G. Cunningham, Gregory Richard Cunningham",33,65 ,65 ,2025,198190,183,74,,CB,,350000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
198220,"T. Ream, Timothy Michael Ream",36,73 ,73 ,2026,198261,185,80,,CB,,550000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
198336,"L. Palmer, Liam Jordan Palmer",32,67 ,67 ,2025,198377,183,81,,CB,,650000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
198456,"M. Connolly, Mark Gerard Connolly",32,62 ,62 ,2024,198497,185,77,,CB,,250000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
198587,"M. Hoyos, Michael Ryan Hoyos",32,67 ,67 ,2025,198628,181,77,,CF,,825000,17000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
198663,"J. McEachran, Joshua Mark McEachran",31,66 ,66 ,2025,198704,178,65,,CDM,,600000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
198664,"A. Najar, Andy Ariel Nájar Rodríguez",31,69 ,69 ,2025,198705,171,69,,RM,,1200000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
198949,"R. Brennan, Ryan Brennan",32,58 ,58 ,2025,198990,180,72,,CDM,,140000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
199031,"A. Rajčević, Aleksander Rajčevič",25,64 ,71 ,Unknown,199072,184,77,,CB,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
199105,"A. Halliday, Andrew William Halliday",32,65 ,65 ,2025,199146,173,67,,CDM,,550000,6000,,,64,61,49,69,44,,63,54,59,65,66,,62,55,71,58,78,,60,59,78,64,68,,82,62,54,59,63,68,,66,68,64,,10,10,7,12,7,,,,,,,,,0
2068,"Ji Dong Won, Dong-won Ji지동원 池东沅",33,64 ,64 ,2028,199266,188,81,57,CF,0,375000,5000,€163K,281,,,,,,287,,,,,,264,,,,,,275,,,,,,287,,,,,,,94,,,,64,,,,,,1552,319,2,56,58,56,55,40,1
199241,"A. Abrashi, Amir Malush Abrashi",34,66 ,66 ,2025,199282,172,73,,CDM,,300000,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
199345,"B. Linssen, Bryan Linssen",33,71 ,71 ,2026,199386,170,64,,CF,,1200000,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2069,"D. Tadić, Dušan TadićДушан Тадић",35,82 ,82 ,2025,199434,181,76,82,CAM,0,12500000,57000,€27.6M,397,86,81,66,89,80,415,82,85,78,83,84,364,69,67,72,84,82,394,77,77,84,80,79,357,67,41,85,89,76,86,111,51,34,26,61,11,11,14,9,16,2099,431,3,64,79,85,82,43,0
199411,"E. Borelli, Eder Nicolás Borelli Cap",28,65 ,65 ,2023,199452,167,68,,LB,,475000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
199527,"K. Lamprou, Konstantinos LamprouΚώστας Λάμπρου",32,67 ,67 ,2025,199568,178,84,,GK,,500000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
199539,"C. Goldson, Connor Lambert Goldson",30,75 ,75 ,2026,199580,191,85,,CB,,4600000,42000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
199600,"M. Sels, Matz Willy Els Sels",32,80 ,80 ,2027,199641,188,75,,GK,,10500000,47000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
199611,"D. Praet, Dennis Praet",30,72 ,72 ,2026,199652,181,78,,CAM,,2300000,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
199626,"R. Funes Mori, José Ramiro Funes Mori",33,70,70,2026,199667,187,79,,CB,,900000,15000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
199633,"Jorge Teixeira, Jorge Filipe Avelino Teixeira",37,64 ,64 ,2025,199674,188,89,,CB,,100000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
199643,"P. Malarczyk, Piotr Kamil Malarczyk",32,63 ,63 ,2025,199684,189,91,,CB,,300000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
199645,"G. Saunders, George Saunders",30,66 ,66 ,2023,199686,175,74,,CDM,,525000,650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
199648,"Á. Sepúlveda, Ángel Baltazar Sepúlveda Sánchez",33,74 ,74 ,Unknown,199689,180,78,,CF,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
199738,"A. Hoffmann, André Hoffmann",31,70 ,70 ,2025,199779,190,84,,CB,,1100000,19000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
199874,"L. Dunk, Lewis Carl Dunk",32,78 ,78 ,2026,199915,192,88,,CB,,9000000,81000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
199923,"M. Pérez, Marco Jhonnier Pérez Murillo",33,72 ,72 ,2025,199964,182,76,,CF,,1500000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
200035,"L. Henkinet, Laurent Claude Henkinet",31,67,67,2026,200076,188,88,,GK,,450000,7000,,,15,13,19,38,12,,13,12,15,47,25,,50,53,60,61,50,,50,67,28,65,17,,22,21,13,55,35,30,,21,13,15,,68,65,67,66,66,,,,,,,,,1
423,"H. Son, Heung-Min Son손흥민 孙兴慜",31,86 ,86 ,2025,200104,183,78,87,LW,0,56500000,185000,€146.3M,406,,,,,,403,,,,,,418,,,,,,407,,,,,,349,,,,,,,114,,,,53,,,,,,2150,453,4,87,88,81,85,42,1
200156,"N. Blandi, Nicolás Blandi",33,65 ,65 ,2024,200197,181,77,,CF,,450000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
200168,"N. Larsen, Nicolai Oppen Larsen",33,69 ,69 ,2026,200209,187,83,,GK,,450000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
200212,"J. Lindberg, Jonas Lindberg",35,61 ,61 ,2024,200253,177,70,,CAM,,140000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
200274,"Cristian Tello, Cristian Tello Herrera",32,75 ,75 ,2026,200315,178,65,,LM,,4500000,15000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
200277,"M. Uth, Mark Alexander Uth",32,71 ,71 ,2028,200318,185,72,,CAM,,1500000,12000,,,70,73,67,72,71,,71,78,76,71,72,,61,51,68,72,68,,76,68,50,63,75,,61,39,70,72,67,74,,34,34,32,,9,11,8,9,11,,,,,,,,,0
200311,"B. Commers, Benji Commers",18,51 ,65 ,Unknown,200352,181,64,,LB,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
200388,"B. Raman, Benito Dirk Raman",29,70 ,70 ,2026,200429,172,67,,RW,,1600000,13000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
200425,"V. Eicher, Vitus Eicher",33,66 ,66 ,2025,200466,191,86,,GK,,275000,12000,,,12,15,12,25,20,,12,12,15,19,24,,46,44,48,54,31,,45,66,36,72,14,,37,23,12,15,14,43,,13,15,12,,66,65,60,66,68,,,,,,,,,0
200480,"T. Ince, Thomas Paul Ince",32,68 ,68 ,2026,200521,178,66,,LM,,950000,24000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
200536,"Lee Yong, Yong Lee이용 李镕",37,66 ,66 ,2028,200577,180,74,,RB,,190000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
200537,"Lee Jae Myung, Jae-Myung Lee이재명 李在明",27,63 ,63 ,2023,200578,182,74,,LB,,325000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
200560,"Yoon Bit Garam, Bit-garam Yoon윤빛가람 尹比加兰",34,72 ,72 ,2028,200601,178,75,,CM,,1100000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
200686,"Carlos Delgado, Carlos Javier Delgado Rodríguez",34,65 ,65 ,2026,200727,185,76,,CB,,230000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
200703,"R. Watson, Ryan James Watson",30,60,60,2025,200744,185,73,,CM,,325000,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
200705,"J. Lundstram, John David Lundstram",30,74 ,74 ,2027,200746,181,74,,CDM,,3500000,39000,,,66,69,60,75,64,,68,71,54,77,73,,61,69,64,69,70,,80,71,83,74,77,,80,70,66,70,52,74,,69,71,68,,14,6,6,9,8,,,,,,,,,1
200711,"Juan Jesus, Juan Guilherme Nunes Jesus",33,74 ,74 ,2025,200752,185,83,,CB,,2000000,70000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
200713,"T. Ciğerci, Tolga Ciğerci",32,73 ,73 ,2025,200754,185,80,,CDM,,2000000,15000,,,62,60,68,72,59,,68,74,67,76,72,,39,34,66,69,56,,76,68,82,77,68,,72,73,69,70,75,73,,69,70,67,,12,11,11,9,12,,,,,,,,,1
200799,"C. Nelson, Curtis Alexander Nelson",31,70 ,70 ,2026,200840,183,74,,CB,,1100000,14000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
200927,"F. Ogier, Florent Ogier",35,68 ,68 ,2025,200968,183,73,,CB,,325000,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
201073,"B. Pawłowski, Bartłomiej Pawłowski",31,67 ,67 ,2026,201114,178,75,,RW,,850000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
201097,"Z. Boucher, Zacharie Boucher",32,65 ,65 ,2027,201138,181,78,,GK,,350000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
201138,"A. Donnarumma, Antonio Donnarumma",33,64,64,2026,201179,192,96,,GK,,230000,17000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
201227,"K. Hansen, Kristoffer Normann Hansen",29,70,70,2025,201268,180,72,,LM,,1400000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
908,"G. Kondogbia, Geoffrey Edwin Kondogbia",31,79 ,79 ,2027,201455,188,80,82,CDM,0,12500000,51000,€38M,350,,,,,,364,,,,,,346,,,,,,430,,,,,,376,,,,,,,242,,,,53,,,,,,2161,462,2,69,73,76,75,81,0
201416,"V. Oliver, Vadaine Aston James Oliver",32,59 ,59 ,2025,201457,188,78,,CF,,180000,14000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
